lon,lat,alt,distance_from_start_km,distance_from_start_mi,cumulative_distance_mi
-78.69033,41.56619,0,0.048396538,0.030073609,605.7771303
-78.69036,41.56652,0,0.036779108,0.022854538,605.7999849
-78.6904,41.56758,0,0.117913589,0.073271504,605.8732564
-78.69032,41.56771,0,0.015913886,0.009888889,605.8831453
-78.69028,41.56791,0,0.022486577,0.013973159,605.8971184
-78.69026,41.56797,0,0.00687604,0.004272771,605.9013912
-78.6902,41.56809,0,0.014246462,0.008852751,605.9102439
-78.69005,41.56831,0,0.02746187,0.017064806,605.9273087
-78.68981,41.56858,0,0.03605555,0.022404919,605.9497137
-78.68967,41.56877,0,0.024124686,0.01499108,605.9647047
-78.68962,41.56882,0,0.006943548,0.004314721,605.9690195
-78.68879,41.56982,0,0.130889253,0.081334582,606.050354
-78.68855,41.57014,0,0.040801114,0.025353812,606.0757079
-78.68847,41.57028,0,0.016930207,0.010520431,606.0862283
-78.6884,41.57043,0,0.017666563,0.010978002,606.0972063
-78.68839,41.57047,0,0.004524925,0.002811788,606.1000181
-78.68838,41.57047,0,0.000831894,0.000516939,606.100535
-78.68831,41.57073,0,0.029491315,0.018325903,606.1188609
-78.68828,41.57106,0,0.036779096,0.02285453,606.1417155
-78.68842,41.57982,0,0.974137169,0.605328837,606.7470443
-78.68841,41.57994,0,0.013369291,0.008307677,606.755352
-78.68841,41.58019,0,0.027798732,0.017274132,606.7726261
-78.68839,41.58038,0,0.021192428,0.013168975,606.7857951
-78.68674,41.58692,0,0.74005047,0.459867362,607.2456624
-78.68667,41.58711,0,0.021914484,0.01361766,607.2592801
-78.68647,41.58751,0,0.047486467,0.029508091,607.2887882
-78.68641,41.58761,0,0.012187848,0.007573529,607.2963617
-78.6862,41.5879,0,0.036672445,0.022788257,607.31915
-78.6858,41.58835,0,0.060086969,0.037338043,607.356488
-78.68012,41.59401,0,0.786909215,0.488985386,607.8454734
-78.67968,41.59448,0,0.06379729,0.039643636,607.885117
-78.67943,41.5948,0,0.041210575,0.025608252,607.9107253
-78.67915,41.59525,0,0.055189907,0.034295008,607.9450203
-78.67897,41.59561,0,0.042737161,0.026556872,607.9715772
-78.67658,41.60146,0,0.680171855,0.422658791,608.394236
-78.67646,41.60181,0,0.040176944,0.024965953,608.4192019
-78.67639,41.6021,0,0.032767604,0.020361789,608.4395637
-78.67632,41.60257,0,0.052584725,0.032676148,608.4722398
-78.67631,41.60306,0,0.054491858,0.033861241,608.5061011
-78.67633,41.60337,0,0.034510516,0.021444835,608.5275459
-78.67635,41.60347,0,0.011243153,0.006986495,608.5345324
-78.67635,41.60352,0,0.005559746,0.003454826,608.5379872
-78.67647,41.60405,0,0.05977196,0.037142296,608.5751295
-78.67708,41.60569,0,0.189281322,0.117619413,608.692749
-78.67717,41.60602,0,0.037449539,0.023271144,608.7160201
-78.6772,41.60617,0,0.016864714,0.010479733,608.7264998
-78.67725,41.60665,0,0.053535216,0.033266783,608.7597666
-78.67725,41.60716,0,0.056709413,0.035239229,608.7950058
-78.67717,41.60769,0,0.059307466,0.036853659,608.8318595
-78.6771,41.60796,0,0.030581521,0.019003357,608.8508629
-78.6768,41.60878,0,0.094529757,0.058740791,608.9096037
-78.67676,41.60892,0,0.015918546,0.009891785,608.9194954
-78.67544,41.61247,0,0.40971265,0.254595441,609.1740909
-78.67533,41.61288,0,0.046498055,0.028893891,609.2029848
-78.67527,41.61318,0,0.033729348,0.020959417,609.2239442
-78.6752,41.61382,0,0.071402291,0.044369384,609.2683136
-78.67481,41.61942,0,0.623535015,0.387464658,609.6557782
-78.67483,41.62022,0,0.088971475,0.055286875,609.7110651
-78.67493,41.62102,0,0.089343476,0.055518036,609.7665831
-78.67498,41.62131,0,0.032513269,0.020203745,609.7867869
-78.67516,41.62203,0,0.081446468,0.050610835,609.8373977
-78.67979,41.6382,0,1.838739384,1.142592653,610.9799904
-78.67983,41.63839,0,0.021386939,0.013289844,610.9932802
-78.67984,41.63848,0,0.010041988,0.006240091,610.9995203
-78.67986,41.63856,0,0.009049528,0.005623377,611.0051437
-78.67986,41.63863,0,0.007783645,0.004836757,611.0099804
-78.67988,41.63873,0,0.011243018,0.006986412,611.0169669
-78.67988,41.63884,0,0.012231442,0.007600618,611.0245675
-78.67989,41.6389,0,0.006723251,0.004177828,611.0287453
-78.67989,41.63923,0,0.036694326,0.022801854,611.0515472
-78.67986,41.63958,0,0.038997991,0.024233352,611.0757805
-78.67903,41.64515,0,0.62318411,0.387246606,611.4630271
-78.67888,41.64635,0,0.134014762,0.083276773,611.5463039
-78.67888,41.64644,0,0.010007543,0.006218687,611.5525226
-78.67887,41.64654,0,0.011150495,0.006928917,611.5594515
-78.67887,41.64689,0,0.038918224,0.024183785,611.5836353
-78.67888,41.64698,0,0.010041979,0.006240085,611.5898754
-78.67888,41.64707,0,0.010007543,0.006218687,611.596094
-78.67894,41.64753,0,0.05139205,0.03193502,611.6280291
-78.67899,41.64773,0,0.022623711,0.014058374,611.6420874
-78.67899,41.64775,0,0.002223899,0.001381931,611.6434694
-78.67911,41.64814,0,0.044497501,0.027650747,611.6711201
-78.6799,41.65006,0,0.223357004,0.138794042,611.8099142
-78.68003,41.65055,0,0.05554582,0.034516173,611.8444303
-78.68007,41.65099,0,0.049038515,0.030472533,611.8749029
-78.68007,41.65113,0,0.01556729,0.009673514,611.8845764
-78.68006,41.6512,0,0.007827863,0.004864234,611.8894406
-78.68006,41.65125,0,0.005559746,0.003454826,611.8928954
-78.68002,41.65155,0,0.033523619,0.020831577,611.913727
-78.67955,41.6534,0,0.209384115,0.130111289,612.0438383
-78.67946,41.65383,0,0.048394966,0.030072632,612.0739109
-78.67943,41.65406,0,0.025696,0.015967494,612.0898784
-78.67942,41.65439,0,0.03670373,0.022807698,612.1126861
-78.67943,41.65478,0,0.043373979,0.026952591,612.1396387
-78.67949,41.65516,0,0.042547093,0.026438764,612.1660775
-78.67961,41.65567,0,0.057579078,0.035779639,612.2018571
-78.67964,41.65574,0,0.00817295,0.005078671,612.2069358
-78.67966,41.65582,0,0.009049446,0.005623326,612.2125591
-78.68129,41.66039,0,0.525894027,0.326790548,612.5393497
-78.68147,41.66118,0,0.089107594,0.055371459,612.5947211
-78.68152,41.66147,0,0.032512938,0.02020354,612.6149247
-78.68158,41.66203,0,0.062468323,0.038817816,612.6537425
-78.68159,41.66286,0,0.092295527,0.057352441,612.7110949
-78.68147,41.66454,0,0.187073249,0.116247317,612.8273422
-78.6814,41.66518,0,0.071401914,0.044369149,612.8717114
-78.68129,41.66582,0,0.071748961,0.044584804,612.9162962
-78.68108,41.66658,0,0.086289714,0.053620428,612.9699166
-78.68033,41.66875,0,0.249205454,0.154856269,613.1247729
-78.68023,41.66912,0,0.041972229,0.026081543,613.1508544
-78.68019,41.66934,0,0.024687478,0.015340799,613.1661952
-78.68016,41.66965,0,0.034560377,0.021475818,613.1876711
-78.68016,41.66987,0,0.024462884,0.015201236,613.2028723
-78.68018,41.67011,0,0.026738437,0.016615265,613.2194876
-78.68023,41.67039,0,0.031410345,0.019518388,613.2390059
-78.68034,41.67075,0,0.041059627,0.025514452,613.2645204
-78.68044,41.67099,0,0.027949489,0.017367813,613.2818882
-78.6805,41.67108,0,0.011179761,0.006947103,613.2888353
-78.68054,41.67117,0,0.010544628,0.006552432,613.2953877
-78.68147,41.67263,0,0.179784554,0.111718122,613.4071059
-78.68174,41.67302,0,0.04882126,0.030337531,613.4374434
-78.68215,41.67354,0,0.067103935,0.041698385,613.4791418
-78.68428,41.67579,0,0.30641561,0.19040666,613.6695484
-78.68472,41.67634,0,0.071243437,0.044270671,613.7138191
-78.68497,41.67669,0,0.044110515,0.027410274,613.7412294
-78.68537,41.67732,0,0.077530758,0.048177613,613.789407
-78.68568,41.67792,0,0.071512259,0.044437718,613.8338447
-78.68601,41.6787,0,0.090959168,0.056522027,613.8903667
-78.68602,41.67871,0,0.001387861,0.000862417,613.8912292
-78.6863,41.67938,0,0.078045375,0.048497396,613.9397266
-78.68634,41.6795,0,0.01375069,0.008544679,613.9482712
-78.68856,41.68476,0,0.613253428,0.38107568,614.3293469
-78.68899,41.68591,0,0.132766135,0.082500876,614.4118478
-78.68947,41.68748,0,0.179068508,0.111273171,614.523121
-78.68973,41.68856,0,0.122015795,0.075820615,614.5989416
-78.69005,41.69034,0,0.199702606,0.124095199,614.7230368
-78.69006,41.69037,0,0.003437639,0.002136149,614.7251729
-78.69045,41.69266,0,0.256687252,0.159505459,614.8846784
-78.69047,41.69274,0,0.009049271,0.005623217,614.8903016
-78.69051,41.69301,0,0.030205779,0.018769871,614.9090715
-78.69052,41.69304,0,0.00343763,0.002136143,614.9112076
-78.69061,41.69355,0,0.057199651,0.035543863,614.9467515
-78.69061,41.69357,0,0.002223899,0.001381931,614.9481334
-78.69178,41.70045,0,0.771163789,0.479201179,615.4273346
-78.69197,41.70121,0,0.085967709,0.053420334,615.4807549
-78.69398,41.70832,0,0.808013027,0.502099295,615.9828542
-78.69401,41.70848,0,0.017964638,0.011163226,615.9940174
-78.69495,41.7163,0,0.873038023,0.542505828,616.5365233
-78.69495,41.71664,0,0.037806275,0.023492819,616.5600161
-78.69489,41.71711,0,0.052498354,0.032622477,616.5926386
-78.69483,41.71737,0,0.029336461,0.018229677,616.6108682
-78.69469,41.71783,0,0.052452947,0.032594261,616.6434625
-78.69459,41.71805,0,0.025832564,0.016052355,616.6595149
-78.69442,41.71837,0,0.038277829,0.023785843,616.6833007
-78.68837,41.72853,0,1.236292883,0.768232397,617.4515331
-78.68815,41.72887,0,0.041983617,0.026088619,617.4776217
-78.6868,41.73116,0,0.278190462,0.172867553,617.6504893
-78.68678,41.73118,0,0.002774912,0.00172433,617.6522136
-78.68432,41.73539,0,0.510700568,0.317349333,617.9695629
-78.68411,41.73585,0,0.054036287,0.033578149,618.0031411
-78.68395,41.73629,0,0.050695032,0.031501893,618.034643
-78.6838,41.73681,0,0.059145749,0.036753169,618.0713961
-78.68368,41.73749,0,0.076265314,0.047391266,618.1187874
-78.68365,41.73778,0,0.032342461,0.020097605,618.138885
-78.68363,41.7382,0,0.046731343,0.029038856,618.1679239
-78.68364,41.73848,0,0.031145633,0.019353897,618.1872778
-78.68368,41.73886,0,0.042384215,0.026337551,618.2136153
-78.68374,41.73924,0,0.042546331,0.02643829,618.2400536
-78.68395,41.7401,0,0.09720205,0.060401354,618.300455
-78.68438,41.74119,0,0.126344333,0.078510369,618.3789653
-78.68438,41.7412,0,0.001111949,0.000690965,618.3796563
-78.68485,41.74231,0,0.129439916,0.080433964,618.4600903
-78.68494,41.74258,0,0.030937285,0.019224429,618.4793147
-78.68584,41.74476,0,0.253644773,0.157614862,618.6369296
-78.686,41.7451,0,0.040068957,0.02489885,618.6618284
-78.68658,41.74615,0,0.126281719,0.07847146,618.7402999
-78.68827,41.74881,0,0.327325732,0.20340021,618.9437001
-78.68848,41.74908,0,0.034711155,0.021569512,618.9652696
-78.68862,41.74923,0,0.020324559,0.012629681,618.9778993
-78.689,41.74956,0,0.048376156,0.030060943,619.0079602
-78.68939,41.74986,0,0.046470949,0.028877047,619.0368373
-78.6897,41.75005,0,0.033282313,0.020681629,619.0575189
-78.69042,41.75045,0,0.074470724,0.046276108,619.103795
-78.69092,41.75078,0,0.055379956,0.034413105,619.1382081
-78.69145,41.75126,0,0.069150767,0.042970287,619.1811784
-78.69226,41.75207,0,0.112371118,0.069827413,619.2510058
-78.69297,41.75256,0,0.080234874,0.049857951,619.3008637
-78.69422,41.7533,0,0.132373841,0.082257105,619.3831209
-78.69454,41.75351,0,0.035354034,0.021968997,619.4050898
-78.69491,41.75379,0,0.043719562,0.027167336,619.4322572
-78.69521,41.75404,0,0.037310502,0.023184746,619.4554419
-78.69547,41.75429,0,0.035184258,0.021863498,619.4773054
-78.69569,41.75453,0,0.032329973,0.020089845,619.4973953
-78.69606,41.75498,0,0.058700756,0.03647665,619.5338719
-78.69709,41.75642,0,0.18148953,0.112777594,619.6466495
-78.6985,41.75853,0,0.262156559,0.162904086,619.8095536
-78.69876,41.75884,0,0.040660883,0.025266673,619.8348203
-78.69876,41.75885,0,0.001111949,0.000690965,619.8355112
-78.69899,41.75909,0,0.032804576,0.020384763,619.855896
-78.69927,41.75934,0,0.036223791,0.022509464,619.8784055
-78.69972,41.7597,0,0.054732126,0.034010543,619.912416
-78.69996,41.75986,0,0.026698475,0.016590432,619.9290064
-78.70064,41.76025,0,0.071146678,0.044210545,619.973217
-78.70082,41.76034,0,0.017973761,0.011168895,619.9843859
-78.70151,41.76063,0,0.06569084,0.040820288,620.0252062
-78.70492,41.76177,0,0.309943979,0.192599188,620.2178054
-78.70603,41.7621,0,0.09910917,0.061586438,620.2793918
-78.70656,41.7622,0,0.045343841,0.028176663,620.3075685
-78.70702,41.76225,0,0.038556276,0.02395887,620.3315273
-78.70779,41.76226,0,0.063874986,0.039691916,620.3712192
-78.70826,41.76223,0,0.039125193,0.024312395,620.3955316
-78.71052,41.76189,0,0.191223922,0.118826545,620.5143582
-78.71081,41.76186,0,0.024283525,0.015089782,620.529448
-78.71122,41.76185,0,0.034024589,0.021142879,620.5505908
-78.71191,41.76188,0,0.057327435,0.035623268,620.5862141
-78.71217,41.76191,0,0.021821512,0.013559887,620.599774
-78.71245,41.76196,0,0.023880088,0.014839087,620.6146131
-78.71247,41.76197,0,0.001997049,0.001240966,620.6158541
-78.71306,41.7621,0,0.051026281,0.031707731,620.6475618
-78.71356,41.76227,0,0.045576029,0.028320944,620.6758827
-78.71406,41.76249,0,0.048148396,0.029919413,620.7058021
-78.7145,41.76272,0,0.044563474,0.027691743,620.7334939
-78.71451,41.76273,0,0.001387212,0.000862014,620.7343559
-78.71673,41.76408,0,0.237564771,0.147622749,620.8819787
-78.71725,41.76444,0,0.058842839,0.03656494,620.9185436
-78.7176,41.76474,0,0.044220463,0.027478595,620.9460222
-78.71794,41.76509,0,0.048060558,0.029864831,620.975887
-78.71815,41.76537,0,0.035675118,0.022168518,620.9980555
-78.71831,41.76562,0,0.030803628,0.019141375,621.0171969
-78.71849,41.76595,0,0.039614903,0.024616701,621.0418136
-78.71866,41.76635,0,0.046659184,0.028994017,621.0708076
-78.71876,41.76668,0,0.037619916,0.023377016,621.0941846
-78.7188,41.76707,0,0.043492726,0.02702638,621.121211
-78.7188,41.76743,0,0.040030174,0.02487475,621.1460858
-78.71878,41.76779,0,0.040064524,0.024896095,621.1709819
-78.71869,41.76819,0,0.04509992,0.02802509,621.199007
-78.71865,41.76832,0,0.014831109,0.009216051,621.208223
-78.71844,41.76884,0,0.060387335,0.03752469,621.2457477
-78.71756,41.7705,0,0.198487402,0.123340071,621.3690878
-78.71755,41.77053,0,0.003437389,0.002135993,621.3712238
-78.71719,41.77123,0,0.083365695,0.051803443,621.4230272
-78.71661,41.77226,0,0.124220905,0.07719087,621.5002181
-78.7162,41.77277,0,0.066121172,0.041087696,621.5413058
-78.71593,41.77304,0,0.037452607,0.02327305,621.5645788
-78.7155,41.77339,0,0.052784361,0.032800202,621.597379
-78.71505,41.77369,0,0.050053672,0.031103352,621.6284824
-78.71252,41.77515,0,0.265279508,0.164844686,621.7933271
-78.71182,41.77564,0,0.079612694,0.049471328,621.8427984
-78.71142,41.77597,0,0.049464205,0.030737057,621.8735354
-78.7107,41.77671,0,0.101663149,0.063173481,621.9367089
-78.70985,41.77783,0,0.143100698,0.088922774,622.0256317
-78.70728,41.78105,0,0.416666928,0.258916829,622.2845485
-78.70702,41.78132,0,0.036961185,0.02296768,622.3075162
-78.70398,41.78397,0,0.387768411,0.240959291,622.5484755
-78.70331,41.78459,0,0.088537391,0.055017135,622.6034926
-78.70276,41.78523,0,0.084521958,0.052521945,622.6560146
-78.70162,41.78701,0,0.219337323,0.136296213,622.7923108
-78.70111,41.78791,0,0.10864166,0.067509928,622.8598207
-78.701,41.78816,0,0.029256503,0.018179991,622.8780007
-78.70092,41.78843,0,0.030746553,0.019105908,622.8971066
-78.70085,41.78878,0,0.039348563,0.024451197,622.9215578
-78.70082,41.78921,0,0.047878466,0.029751679,622.9513095
-78.70083,41.78948,0,0.030034075,0.018663174,622.9699727
-78.70087,41.7898,0,0.035736579,0.02220671,622.9921794
-78.70096,41.79014,0,0.038535557,0.023945995,623.0161254
-78.70108,41.79045,0,0.035877384,0.022294206,623.0384196
-78.70119,41.79068,0,0.027152145,0.016872343,623.0552919
-78.70155,41.79124,0,0.069052274,0.042909083,623.098201
-78.70178,41.79152,0,0.036509591,0.02268706,623.1208881
-78.70419,41.79396,0,0.336942512,0.209376077,623.3302641
-78.70422,41.79401,0,0.006090656,0.003784733,623.3340489
-78.70447,41.79431,0,0.039272394,0.024403866,623.3584527
-78.70457,41.79446,0,0.018625837,0.011574095,623.3700268
-78.70458,41.79447,0,0.001386967,0.000861861,623.3708887
-78.70471,41.7947,0,0.02775277,0.017245571,623.3881343
-78.70483,41.79497,0,0.031627846,0.019653543,623.4077878
-78.70491,41.79522,0,0.02857888,0.017758916,623.4255467
-78.70498,41.79551,0,0.032764504,0.020359863,623.4459066
-78.70501,41.79583,0,0.035669181,0.022164829,623.4680714
-78.705,41.79617,0,0.037815363,0.023498466,623.4915699
-78.70499,41.7962,0,0.003437309,0.002135944,623.4937058
-78.70496,41.79643,0,0.025695465,0.015967162,623.509673
-78.7049,41.79669,0,0.029335417,0.018229028,623.527902
-78.70486,41.79682,0,0.014830779,0.009215846,623.5371179
-78.70473,41.79713,0,0.036115729,0.022442314,623.5595602
-78.70464,41.79731,0,0.02136038,0.01327334,623.5728335
-78.70443,41.79762,0,0.038616804,0.023996482,623.59683
-78.70427,41.79782,0,0.025893814,0.016090416,623.6129204
-78.70416,41.79794,0,0.016161498,0.010042755,623.6229632
-78.70355,41.79849,0,0.07935457,0.04931093,623.6722741
-78.70352,41.79851,0,0.00333619,0.002073108,623.6743472
-78.70302,41.79895,0,0.064121895,0.039845345,623.7141926
-78.70289,41.79905,0,0.01548455,0.009622099,623.7238147
-78.70197,41.79986,0,0.118017669,0.07333618,623.7971508
-78.70031,41.80116,0,0.199574218,0.124015419,623.9211663
-78.69884,41.80214,0,0.163468825,0.101579528,624.0227458
-78.69364,41.80539,0,0.562472633,0.349520494,624.3722663
-78.69333,41.80562,0,0.036253111,0.022527683,624.394794
-78.69305,41.80588,0,0.037073423,0.023037425,624.4178314
-78.69265,41.80629,0,0.056370523,0.035028643,624.45286
-78.69245,41.80654,0,0.032366115,0.020112304,624.4729723
-78.69228,41.80678,0,0.030178186,0.018752725,624.4917251
-78.69207,41.80712,0,0.041620571,0.025863023,624.5175881
-78.69195,41.80735,0,0.027440774,0.017051697,624.5346398
-78.6918,41.80769,0,0.039798013,0.024730485,624.5593703
-78.69167,41.80808,0,0.044684536,0.027766971,624.5871372
-78.6916,41.80838,0,0.033859248,0.021040136,624.6081774
-78.69154,41.80879,0,0.04586034,0.028497615,624.636675
-78.69152,41.80907,0,0.031178675,0.019374429,624.6560494
-78.69152,41.80925,0,0.020015087,0.012437375,624.6684868
-78.69155,41.80973,0,0.053431449,0.033202302,624.7016891
-78.69177,41.81197,0,0.249743123,0.155190376,624.8568795
-78.69187,41.81248,0,0.057311814,0.035613561,624.892493
-78.69203,41.81301,0,0.060406703,0.037536725,624.9300298
-78.69422,41.81908,0,0.698928209,0.434313989,625.3643437
-78.69459,41.82032,0,0.141249654,0.087772535,625.4521163
-78.69483,41.82126,0,0.10639847,0.066116009,625.5182323
-78.69533,41.82357,0,0.260180361,0.161676076,625.6799084
-78.69542,41.8241,0,0.059403292,0.036913205,625.7168216
-78.69544,41.82428,0,0.020083579,0.012479936,625.7293015
-78.69545,41.82432,0,0.004524324,0.002811415,625.7321129
-78.69547,41.82499,0,0.074519031,0.046306126,625.778419
-78.69548,41.82506,0,0.007827625,0.004864086,625.7832831
-78.69548,41.82546,0,0.044477971,0.027638611,625.8109217
-78.69552,41.82594,0,0.053476375,0.033230219,625.844152
-78.69558,41.82632,0,0.042545541,0.026437799,625.8705898
-78.69561,41.82644,0,0.013572956,0.008434235,625.879024
-78.69563,41.82648,0,0.004746487,0.002949467,625.8819735
-78.69565,41.82658,0,0.011242302,0.006985966,625.8889594
-78.69572,41.82679,0,0.024060493,0.014951191,625.9039106
-78.69585,41.82711,0,0.037177041,0.023101813,625.9270124
-78.69614,41.82773,0,0.073008363,0.045367397,625.9723798
-78.69614,41.82775,0,0.002223899,0.001381931,625.9737618
-78.69629,41.82809,0,0.039796776,0.024729717,625.9984915
-78.6965,41.82873,0,0.073261017,0.045524396,626.0440159
-78.69663,41.82934,0,0.068678815,0.042677016,626.0866929
-78.69667,41.82963,0,0.032416393,0.020143547,626.1068364
-78.6967,41.83015,0,0.057874764,0.035963378,626.1427998
-78.6967,41.83045,0,0.033358478,0.020728958,626.1635288
-78.69666,41.83093,0,0.053476359,0.033230209,626.196759
-78.6966,41.83135,0,0.046965702,0.029184487,626.2259435
-78.6965,41.83179,0,0.049622331,0.030835317,626.2567788
-78.6964,41.83213,0,0.03870347,0.024050337,626.2808291
-78.69502,41.83612,0,0.458162411,0.284702122,626.5655312
-78.69502,41.83614,0,0.002223899,0.001381931,626.5669132
-78.69489,41.83648,0,0.039310398,0.024427481,626.5913407
-78.69488,41.83649,0,0.001386642,0.000861659,626.5922023
-78.69434,41.83767,0,0.138626881,0.086142744,626.6783451
-78.69426,41.83782,0,0.01794774,0.011152725,626.6894978
-78.69426,41.83784,0,0.002223899,0.001381931,626.6908797
-78.69309,41.84017,0,0.276621126,0.171892368,626.8627721
-78.69308,41.84018,0,0.001386613,0.000861642,626.8636337
-78.69294,41.84047,0,0.034268733,0.021294591,626.8849283
-78.69291,41.84051,0,0.00509502,0.003166045,626.8880944
-78.69235,41.84165,0,0.134984177,0.083879168,626.9719735
-78.69212,41.84203,0,0.046351077,0.028802559,627.0007761
-78.69184,41.84241,0,0.048201707,0.029952541,627.0307286
-78.69165,41.84263,0,0.029088769,0.018075761,627.0488044
-78.69132,41.84297,0,0.046654009,0.028990801,627.0777952
-78.69091,41.84333,0,0.05249686,0.032621549,627.1104167
-78.69065,41.84352,0,0.030169856,0.018747548,627.1291643
-78.6903,41.84375,0,0.038660791,0.024023816,627.1531881
-78.68072,41.8488,0,0.972126951,0.604079687,627.7572678
-78.68003,41.84924,0,0.075233895,0.046750342,627.8040181
-78.67974,41.84945,0,0.033500004,0.020816902,627.824835
-78.67878,41.85027,0,0.120981297,0.075177778,627.9000128
-78.6781,41.85098,0,0.096979926,0.060263326,627.9602761
-78.678,41.8511,0,0.015705074,0.009759133,627.9700353
-78.67575,41.85351,0,0.326408015,0.202829941,628.1728652
-78.67571,41.85354,0,0.004701441,0.002921476,628.1757867
-78.67515,41.85416,0,0.08309062,0.051632511,628.2274192
-78.67479,41.8546,0,0.057295168,0.035603218,628.2630224
-78.67478,41.85462,0,0.002373116,0.001474654,628.2644971
-78.67469,41.85474,0,0.015284254,0.009497635,628.2739947
-78.67467,41.85476,0,0.002773001,0.001723143,628.2757179
-78.67438,41.85517,0,0.051529831,0.032020637,628.3077385
-78.67415,41.85555,0,0.046349422,0.028801531,628.33654
-78.67413,41.85557,0,0.002772989,0.001723135,628.3382632
-78.67397,41.85584,0,0.032817024,0.020392499,628.3586557
-78.67362,41.85655,0,0.084101749,0.052260827,628.4109165
-78.67347,41.8569,0,0.040852884,0.025385982,628.4363025
-78.67324,41.85758,0,0.077974988,0.048453657,628.4847561
-78.67323,41.85763,0,0.005621092,0.003492946,628.4882491
-78.67306,41.85815,0,0.059510763,0.036979988,628.5252291
-78.67306,41.85816,0,0.001111949,0.000690965,628.52592
-78.67284,41.85885,0,0.078858171,0.049002467,628.5749225
-78.67277,41.85902,0,0.019772099,0.012286383,628.5872089
-78.67274,41.85912,0,0.011393676,0.00708003,628.5942889
-78.67249,41.85971,0,0.068794441,0.042748865,628.6370378
-78.6722,41.86032,0,0.071955208,0.044712966,628.6817507
-78.67154,41.86146,0,0.138043825,0.085780433,628.7675312
-78.67112,41.86208,0,0.077217855,0.047983175,628.8155143
-78.66414,41.87129,0,1.175953231,0.730737338,629.5462517
-78.66387,41.87169,0,0.049780397,0.030933539,629.5771852
-78.66378,41.87186,0,0.020318987,0.012626219,629.5898114
-78.66376,41.87188,0,0.002772737,0.001722979,629.5915344
-78.66349,41.87242,0,0.064071999,0.03981434,629.6313488
-78.66253,41.87469,0,0.264631987,0.164442317,629.7957911
-78.66131,41.87735,0,0.312550571,0.194218925,629.99001
-78.66126,41.87748,0,0.015036407,0.009343623,629.9993536
-78.66121,41.87758,0,0.011865063,0.00737295,630.0067266
-78.66114,41.87777,0,0.021907516,0.01361333,630.0203399
-78.66105,41.87811,0,0.038533574,0.023944763,630.0442847
-78.66103,41.87825,0,0.015655105,0.009728082,630.0540127
-78.66101,41.87968,0,0.159017366,0.098813391,630.1528261
-78.66097,41.8802,0,0.057916116,0.035989074,630.1888152
-78.66096,41.88025,0,0.005621048,0.00349292,630.1923081
-78.66091,41.88078,0,0.059078508,0.036711385,630.2290195
-78.66088,41.88093,0,0.016863142,0.010478756,630.2394983
-78.66087,41.88104,0,0.012259427,0.007618008,630.2471163
-78.66086,41.88106,0,0.002372997,0.00147458,630.2485909
-78.66077,41.88157,0,0.057196796,0.035542089,630.2841329
-78.66061,41.88226,0,0.077859512,0.048381901,630.3325148
-78.6599,41.88464,0,0.271092592,0.168456937,630.5009718
-78.65987,41.88471,0,0.008170247,0.005076991,630.5060488
-78.65984,41.88481,0,0.011393459,0.007079895,630.5131287
-78.65967,41.8852,0,0.045592376,0.028331102,630.5414598
-78.65951,41.88549,0,0.034860789,0.021662494,630.5631223
-78.65807,41.88775,0,0.278139726,0.172836025,630.7359583
-78.65784,41.88806,0,0.039378971,0.024470092,630.7604284
-78.65658,41.88956,0,0.19671882,0.122241075,630.8826695
-78.6543,41.89204,0,0.334161415,0.207647903,631.0903174
-78.65376,41.89271,0,0.086880524,0.053987557,631.1443049
-78.65373,41.89274,0,0.004158621,0.002584167,631.1468891
-78.6533,41.89335,0,0.076600058,0.047599276,631.1944884
-78.65329,41.89338,0,0.003437005,0.002135755,631.1966241
-78.6526,41.89447,0,0.133984554,0.083258002,631.2798821
-78.65251,41.89464,0,0.020318013,0.012625613,631.2925077
-78.65249,41.8947,0,0.006874002,0.004271505,631.2967792
-78.65245,41.89478,0,0.00949174,0.005898167,631.3026774
-78.65241,41.8949,0,0.013748003,0.008543009,631.3112204
-78.65239,41.89499,0,0.010143534,0.006303192,631.3175236
-78.65236,41.89507,0,0.009235659,0.005739038,631.3232626
-78.65235,41.89513,0,0.006722842,0.004177574,631.3274402
-78.65234,41.89516,0,0.003437,0.002135752,631.329576
-78.65232,41.89554,0,0.042286486,0.026276823,631.3558528
-78.65247,41.89959,0,0.450510549,0.279947255,631.6358
-78.65248,41.89965,0,0.006722835,0.00417757,631.6399776
-78.65252,41.90102,0,0.152373017,0.094684593,631.7346622
-78.6525,41.90135,0,0.03673164,0.022825041,631.7574872
-78.65212,41.90386,0,0.280865509,0.174529827,631.9320171
-78.65211,41.90388,0,0.002372894,0.001474516,631.9334916
-78.65195,41.90491,0,0.115293667,0.071643485,632.0051351
-78.65194,41.90494,0,0.003436969,0.002135733,632.0072708
-78.65193,41.90505,0,0.012259406,0.007617995,632.0148888
-78.65182,41.90572,0,0.075054703,0.046638992,632.0615278
-78.65109,41.90872,0,0.339010695,0.210661246,632.272189
-78.65109,41.90878,0,0.006671696,0.004145792,632.2763348
-78.65108,41.90881,0,0.003436957,0.002135725,632.2784706
-78.65104,41.90911,0,0.033522301,0.020830758,632.2993013
-78.65104,41.90916,0,0.005559746,0.003454826,632.3027561
-78.65099,41.90948,0,0.035822131,0.022259872,632.325016
-78.65093,41.91018,0,0.077994644,0.048465872,632.3734819
